index,Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA50,RSI,MACD,ADX,BB_Upper,BB_Lower,Bollinger_Width,EMA20,VWAP,Lagged_Return,Volatility,Close_unscaled,SMA10_unscaled,SMA50_unscaled,RSI_unscaled,MACD_unscaled,ADX_unscaled,BB_Upper_unscaled,BB_Lower_unscaled,Bollinger_Width_unscaled,EMA20_unscaled,VWAP_unscaled,Lagged_Return_unscaled,Volatility_unscaled
,,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,,,,,,,,,,,,,,,,,,,,,,,,,
1403,2023-09-05,379.2450256347656,0.8776869610303433,390.8500061035156,380.70001220703125,390.3500061035156,3094206,0.9335355046323001,1.1382104140305696,-1.121160278919747,-1.318432438116504,0.6461723625611652,1.0658956011723553,0.948355301077933,0.1614449534439947,1.0033076632679374,0.9412076802677682,-0.7309120172046603,0.267715346141518,383.6000061035156,389.6800018310547,410.73699951171875,35.98677427882977,-8.026262144208374,31.718484226019747,431.15272524403395,366.1272765870208,16.311822322816063,397.0383358715755,390.87904708629236,-0.016031806854301944,9.421299766543683
1404,2023-09-06,377.9103698730469,0.866640413321406,384.8500061035156,371.25,382.5,3106579,0.9245348596521835,1.1348269222099718,-1.1814033092341045,-1.3429804537711256,0.751125140052942,1.0080141490146433,0.9652532153582912,-0.08960479318503191,0.9919647671450965,0.9306682144080815,-0.17791770676675733,0.36195196893784387,382.25,388.57000122070315,410.30699951171874,35.18177067601624,-8.19035557610016,32.844002147029805,423.56379609800337,368.1312051226998,14.00352178296765,395.6299229314255,389.57349334943405,-0.0035193067831998937,9.719778790613107
1405,2023-09-07,379.93707275390625,0.8834146248592623,387.6000061035156,380.20001220703125,381.0,1920479,0.9153720310795185,1.1324899513175501,-1.0102213272806742,-1.3237861672412607,0.8004538451715346,0.9286120880110882,1.0072931699654433,-0.5050236507967608,0.9832745210978007,0.926819146522953,0.21463675173158228,0.3096370474267437,384.29998779296875,387.43999938964845,410.00999938964844,37.469207272253165,-8.06204963097963,33.37300521829723,413.1532657373809,373.1167354833222,10.183913971511313,394.5508814896677,389.09669831752717,0.0053629504067200795,9.554079869603912
1406,2023-09-08,377.3171691894531,0.8617308088160052,386.75,381.04998779296875,386.75,1330195,0.9092905175450806,1.128115014826099,-1.14152750061629,-1.3266278842018329,0.8462590713530851,0.8358222949001004,1.0678024904578671,-1.0364472382413343,0.9733793287561662,0.9222295116185992,-0.3271358782097881,0.22272155462555202,381.6499938964844,386.68999938964845,409.4539990234375,35.71461521313431,-8.081045345137795,33.8642223559027,400.9874485516712,380.2925532793835,5.2976897460029395,393.3222255284121,388.5281671338821,-0.006895638773509405,9.278789322277293
1407,2023-09-11,379.2450256347656,0.8776869610303433,385.5,382.0,384.0,1285174,0.9028035697750134,1.124479727304843,-0.9693899413912967,-1.291806673741725,0.8887924956645248,0.8322424774158919,1.0614305990508976,-1.0275592186225015,0.9659222270256035,0.9167044951820423,0.20343212949267325,0.10029366542379828,383.6000061035156,385.88999938964844,408.9919989013672,38.01482080758332,-7.8482798129898015,34.320352555107775,400.51809299422325,379.53690883683146,5.379411479483321,392.39629986889815,387.8437675683841,0.005109425489890462,8.891019092365745
1408,2023-09-12,376.8722839355469,0.8580487927215983,386.6499938964844,378.0,385.0,1699720,0.895951746040325,1.1219932561670267,-1.098200270348331,-1.2797860810875181,0.9608159556136622,0.8231604831311825,1.0560402413191696,-1.0415985346004042,0.9573344907844956,0.9107484877843911,-0.2988889697067193,0.09485815533118398,381.20001220703125,385.0450012207031,408.67599914550783,36.29357972211795,-7.767927073699013,35.09273511460941,399.32733829540337,378.8976647563544,5.250325666468014,391.32998675824416,387.10597992162093,-0.006256501194728203,8.873803006945648
1409,2023-09-13,380.6291198730469,0.8891425384010396,386.70001220703125,376.8500061035156,378.5,1772526,0.8912081605343154,1.1200497145560693,-0.7565047182359622,-1.2117773165804941,1.0367146187903764,0.815637323110216,1.054786958696065,-1.0642142832934731,0.9524792871374289,0.9042315902591138,0.4181800993751647,0.11687312254008635,385.0,384.4600006103516,408.4289990234375,40.85952119419324,-7.313316333519822,35.90667551359305,398.34096483335196,378.74903760805427,5.042383035104085,390.72713087650664,386.29871321284094,0.009968488119840302,8.943531799557789
1410,2023-09-14,378.2069396972656,0.8690950907176773,388.0,381.0,386.0,2576062,0.8864645750283052,1.1174530812984016,-0.9014580922083646,-1.1752639993605292,1.078730218575309,0.813826399390519,1.0490734271574833,-1.0512331910095107,0.9462072842979169,0.899010530480095,-0.3036252471950439,0.07304332012800487,382.54998779296875,383.875,408.0989990234375,38.922567032377934,-7.069239760623816,36.35725254118656,398.10353174753027,378.0714682524697,5.1617389106994125,389.9483553447411,385.65196562661544,-0.006363668070211048,8.804708099589375
1411,2023-09-15,372.12677001953125,0.8187722063912501,391.1000061035156,375.29998779296875,384.0,4544616,0.8796938183441491,1.1120237572141867,-1.2323308141818852,-1.2079972809459534,1.1643412592032687,0.8161292199731162,1.0336680640160611,-0.9903505496220912,0.9358154688917177,0.8913592181975319,-0.732879045926367,0.23079894029704032,376.3999938964844,383.0399993896484,407.4089990234375,34.501246725754456,-7.288048343280934,37.27534887713764,398.405458212501,376.244541787499,5.721530091009367,388.65803520681186,384.70417572195066,-0.016076314449688822,9.304373114657766
1412,2023-09-18,368.8147888183594,0.7913604768062157,379.0,372.04998779296875,377.5,4073235,0.8660712131795633,1.10492629201604,-1.3936306084369057,-1.2611962762519953,1.2672450422061283,0.8089490173432856,1.0198929712828166,-0.9687740407614395,0.9238438405737617,0.8772964365550878,-0.4157247422710452,0.17770427345831039,373.04998779296875,381.35999755859376,406.5069989013672,32.34586186495295,-7.643661841161361,38.37889329661261,397.46405043884226,374.6109495611578,5.9199173338560325,387.1715545007316,382.9621787964574,-0.008900122629749374,9.13620447839873
1413,2023-09-20,374.6478271484375,0.8396379631109889,379.8500061035156,370.0,370.0,2135884,0.8623006797373602,1.0970734445185226,-0.8572734911916282,-1.2194360648540432,1.3769344806491857,0.8016372017886313,1.0153282109481112,-0.9793011142451097,0.9175377828119662,0.8703727779766361,0.6765970311995833,0.19380166080098904,378.95001220703125,380.89499816894534,405.5089990234375,39.5129882449522,-7.364511929362834,39.555207365317116,396.5053866855224,374.06961331447764,5.823125165245375,386.38855047276013,382.1045254343071,0.015815640281797494,9.18719030876422
1414,2023-09-21,364.613037109375,0.7565844653195093,373.3500061035156,366.70001220703125,369.04998779296875,5080181,0.8513944889006381,1.0869150975895383,-1.3424158225675507,-1.2952904198205377,1.5005046351121722,0.8035463451936916,0.992515949659149,-0.8935784876844789,0.9040470668071712,0.8537538845230874,-1.206135455856088,0.2628729997022694,368.79998779296875,379.5499969482422,404.2179986572266,33.03022463566717,-7.871567228883407,40.880378805977365,396.75569751032924,371.3643006586161,6.611309928719855,384.713449265161,380.0458956384917,-0.026784599781243035,9.405962429566776
