index,Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA50,RSI,MACD,ADX,BB_Upper,BB_Lower,Bollinger_Width,EMA20,VWAP,Lagged_Return,Volatility,Close_unscaled,SMA10_unscaled,SMA50_unscaled,RSI_unscaled,MACD_unscaled,ADX_unscaled,BB_Upper_unscaled,BB_Lower_unscaled,Bollinger_Width_unscaled,EMA20_unscaled,VWAP_unscaled,Lagged_Return_unscaled,Volatility_unscaled
,,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,,,,,,,,,,,,,,,,,,,,,,,,,
0,2018-01-01,237.54994201660156,-0.06126534911073179,272.70001220703125,266.75,268.25,1308125,-2.226256769014839,-2.093708837747869,-3.814256715033054,-0.1177213158452797,-2.3115264489890195,-2.222545410552316,-2.13897402495127,-1.612621633859927,-2.1943089392159725,-2.214278191915808,-0.022380714420219,-2.7068034667596748,268.8500061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2018-01-02,236.4012908935547,-0.07190286715790987,272.3999938964844,262.20001220703125,268.8500061035156,2819943,-2.226256769014839,-2.093708837747869,-3.814256715033054,-0.1177213158452797,-2.3115264489890195,-2.222545410552316,-2.13897402495127,-1.612621633859927,-2.1943089392159725,-2.214278191915808,-0.2360863567538158,-2.7068034667596748,267.54998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048354780771190375,0.0
2,2018-01-03,238.52186584472656,-0.052264449136306707,271.0,267.6000061035156,267.6000061035156,1504749,-2.226256769014839,-2.093708837747869,-3.814256715033054,-0.1177213158452797,-2.3115264489890195,-2.222545410552316,-2.13897402495127,-1.612621633859927,-2.1943089392159725,-2.214278191915808,0.37406825582855857,-2.7068034667596748,269.95001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00897037758760666,0.0
3,2018-01-04,239.36126708984375,-0.04449113757287548,272.0,268.3999938964844,270.8999938964844,2423527,-2.226256769014839,-2.093708837747869,-3.814256715033054,-0.1177213158452797,-2.3115264489890195,-2.222545410552316,-2.13897402495127,-1.612621633859927,-2.1943089392159725,-2.214278191915808,0.13314723754547197,-2.7068034667596748,270.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035191022281730877,0.0
4,2018-01-05,247.93199157714844,0.034880094411339074,283.5,269.75,270.1000061035156,5282717,-2.226256769014839,-2.093708837747869,-3.814256715033054,-0.1177213158452797,-2.3115264489890195,-2.222545410552316,-2.13897402495127,-1.612621633859927,-2.1943089392159725,-2.214278191915808,1.5601052092655991,-2.7068034667596748,280.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03580661655805639,0.0
5,2018-01-08,250.67103576660156,0.06024617626186132,285.0,279.0,282.1000061035156,2827715,-2.226256769014839,-2.093708837747869,-3.814256715033054,-0.1177213158452797,-2.3115264489890195,-2.222545410552316,-2.13897402495127,-1.612621633859927,-2.1943089392159725,-2.214278191915808,0.46587961841500447,-2.7068034667596748,283.70001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011047776322471003,0.0
6,2018-01-09,252.349853515625,0.075793049101582,288.6499938964844,280.6499938964844,283.95001220703125,3741055,-2.226256769014839,-2.093708837747869,-3.814256715033054,-0.1177213158452797,-2.3115264489890195,-2.222545410552316,-2.13897402495127,-1.612621633859927,-2.1943089392159725,-2.214278191915808,0.2736040941285107,-2.7068034667596748,285.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006697193566202131,0.0
7,2018-01-10,245.6788330078125,0.014014337691600253,288.1499938964844,275.8500061035156,287.0,3481128,-2.226256769014839,-2.093708837747869,-3.814256715033054,-0.1177213158452797,-2.3115264489890195,-2.222545410552316,-2.13897402495127,-1.612621633859927,-2.1943089392159725,-2.214278191915808,-1.1907129582222358,-2.7068034667596748,278.04998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026435637777298848,0.0
8,2018-01-11,246.5623779296875,0.022196928629648838,280.45001220703125,275.5,278.5,1633890,-2.226256769014839,-2.093708837747869,-3.814256715033054,-0.1177213158452797,-2.3115264489890195,-2.222545410552316,-2.13897402495127,-1.612621633859927,-2.1943089392159725,-2.214278191915808,0.1365667812628708,-2.7068034667596748,279.04998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035964756119484242,0.0
