index,Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA50,RSI,MACD,ADX,BB_Upper,BB_Lower,Bollinger_Width,EMA20,VWAP,Lagged_Return,Volatility,Close_unscaled,SMA10_unscaled,SMA50_unscaled,RSI_unscaled,MACD_unscaled,ADX_unscaled,BB_Upper_unscaled,BB_Lower_unscaled,Bollinger_Width_unscaled,EMA20_unscaled,VWAP_unscaled,Lagged_Return_unscaled,Volatility_unscaled
,,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,
0,2018-01-02,40.52434539794922,-1.380645711317265,43.07500076293945,42.314998626708984,42.540000915527344,102223600,-2.0816017378116434,-2.0061172943505747,-4.019119831261287,-0.3063762506720479,-2.569165865234161,-2.079665793434721,-2.0337975302809355,-2.1507409572308274,-2.063684531192093,-2.07274060579176,-0.058761774034167706,-1.9805369129678918,43.064998626708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2018-01-03,40.51728820800781,-1.3807710243436544,43.63750076293945,42.9900016784668,43.13249969482422,118071600,-2.0816017378116434,-2.0061172943505747,-4.019119831261287,-0.3063762506720479,-2.569165865234161,-2.079665793434721,-2.0337975302809355,-2.1507409572308274,-2.063684531192093,-2.07274060579176,-0.06781177798306012,-1.9805369129678918,43.057498931884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017414826572337283,0.0
2,2018-01-04,40.70548629760742,-1.3774291949130528,43.36750030517578,43.02000045776367,43.1349983215332,89738400,-2.0816017378116434,-2.0061172943505747,-4.019119831261287,-0.3063762506720479,-2.569165865234161,-2.079665793434721,-2.0337975302809355,-2.1507409572308274,-2.063684531192093,-2.07274060579176,0.18262444252770163,-1.9805369129678918,43.25749969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004644969352628925,0.0
3,2018-01-05,41.1689338684082,-1.369199966232986,43.842498779296875,43.26250076293945,43.36000061035156,94640000,-2.0816017378116434,-2.0061172943505747,-4.019119831261287,-0.3063762506720479,-2.569165865234161,-2.079665793434721,-2.0337975302809355,-2.1507409572308274,-2.063684531192093,-2.07274060579176,0.5329016267114889,-1.9805369129678918,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01138531604115589,0.0
4,2018-01-08,41.01601791381836,-1.3719151667915463,43.90250015258789,43.48249816894531,43.587501525878906,82271200,-2.0816017378116434,-2.0061172943505747,-4.019119831261287,-0.3063762506720479,-2.569165865234161,-2.079665793434721,-2.0337975302809355,-2.1507409572308274,-2.063684531192093,-2.07274060579176,-0.251781122248098,-1.9805369129678918,43.587501525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037142508370535676,0.0
5,2018-01-09,41.01131057739258,-1.3719987300558374,43.76499938964844,43.352500915527344,43.63750076293945,86336000,-2.0816017378116434,-2.0061172943505747,-4.019119831261287,-0.3063762506720479,-2.569165865234161,-2.079665793434721,-2.0337975302809355,-2.1507409572308274,-2.063684531192093,-2.07274060579176,-0.06472430172550575,-1.9805369129678918,43.58250045776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001147362877008673,0.0
6,2018-01-10,41.00191879272461,-1.3721658565844197,43.57500076293945,43.25,43.290000915527344,95839600,-2.0816017378116434,-2.0061172943505747,-4.019119831261287,-0.3063762506720479,-2.569165865234161,-2.079665793434721,-2.0337975302809355,-2.1507409572308274,-2.063684531192093,-2.07274060579176,-0.07068819781043018,-1.9805369129678918,43.5724983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022949890725432187,0.0
7,2018-01-11,41.234806060791016,-1.3680303354932897,43.872501373291016,43.622501373291016,43.647499084472656,74670800,-2.0816017378116434,-2.0061172943505747,-4.019119831261287,-0.3063762506720479,-2.569165865234161,-2.079665793434721,-2.0337975302809355,-2.1507409572308274,-2.063684531192093,-2.07274060579176,0.23642355306628846,-1.9805369129678918,43.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00568021992828216,0.0
8,2018-01-12,41.66061782836914,-1.360469485447362,44.34000015258789,43.912498474121094,44.04499816894531,101672400,-2.0816017378116434,-2.0061172943505747,-4.019119831261287,-0.3063762506720479,-2.569165865234161,-2.079665793434721,-2.0337975302809355,-2.1507409572308274,-2.063684531192093,-2.07274060579176,0.47786858974377733,-1.9805369129678918,44.272499084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01032632115015475,0.0
