index,Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA50,RSI,MACD,ADX,BB_Upper,BB_Lower,Bollinger_Width,EMA20,VWAP,Lagged_Return,Volatility,Close_unscaled,SMA10_unscaled,SMA50_unscaled,RSI_unscaled,MACD_unscaled,ADX_unscaled,BB_Upper_unscaled,BB_Lower_unscaled,Bollinger_Width_unscaled,EMA20_unscaled,VWAP_unscaled,Lagged_Return_unscaled,Volatility_unscaled
,,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,
0,2018-01-02,79.63350677490234,-1.490707390335131,86.30999755859375,85.5,86.12999725341797,22483800,-2.2674408075952917,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,-0.05746808170267457,-2.1831713581460206,85.94999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2018-01-03,80.00411987304688,-1.4869743687914914,86.51000213623047,85.97000122070312,86.05999755859375,26061400,-2.2674408075952917,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,0.1980638609588978,-2.1831713581460206,86.3499984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004653886446555511,0.0
2,2018-01-04,80.7082748413086,-1.479881634978722,87.66000366210938,86.56999969482422,86.58999633789062,21912000,-2.2674408075952917,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,0.42579307939986016,-2.1831713581460206,87.11000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008801414587844336,0.0
3,2018-01-05,81.70890808105469,-1.4698024981713338,88.41000366210938,87.43000030517578,87.66000366210938,23407100,-2.2674408075952917,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,0.6232791583398247,-2.1831713581460206,88.19000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012398138256083824,0.0
4,2018-01-08,81.79228210449219,-1.4689626057047833,88.58000183105469,87.5999984741211,88.19999694824219,22113000,-2.2674408075952917,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,-0.0014362400339192419,-2.1831713581460206,88.27999877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010204823154462694,0.0
5,2018-01-09,81.73670959472656,-1.469522534015817,88.7300033569336,87.86000061035156,88.6500015258789,19484300,-2.2674408075952917,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,-0.09478456200695683,-2.1831713581460206,88.22000122070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006796279952806517,0.0
6,2018-01-10,81.36610412597656,-1.4732555555594566,88.19000244140625,87.41000366210938,87.86000061035156,18652200,-2.2674408075952917,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,-0.3064248872800716,-2.1831713581460206,87.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004534136480889517,0.0
7,2018-01-11,81.60699462890625,-1.4708290808758713,88.12999725341797,87.23999786376953,88.12999725341797,17808900,-2.2674408075952917,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,0.10509162207427163,-2.1831713581460206,88.08000183105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029606255651786206,0.0
8,2018-01-12,83.0152816772461,-1.4566436844517965,89.77999877929688,88.44999694824219,88.66999816894531,24271500,-2.2674408075952917,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,0.8900657557612464,-2.1831713581460206,89.5999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017257000584331328,0.0
9,2018-01-16,81.8571548461914,-1.468309332274756,90.79000091552734,88.01000213623047,90.0999984741211,36599700,-1.4529287189689994,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,-0.8234727651640724,-2.1831713581460206,88.3499984741211,87.79499969482421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013950893094725192,0.0
10,2018-01-17,83.51558685302734,-1.4516041160481024,90.27999877929688,88.75,89.08000183105469,25621200,-1.4490414729393142,-2.161469879909055,-4.658361785928313,-0.3487283388862606,-2.445706358476604,-2.2532803985900323,-2.22009350691883,-2.13280642196628,-2.2418829052728744,-2.2556035179078036,1.054970700578668,-2.1831713581460206,90.13999938964844,88.21399993896485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020260338952373225,0.0
