index,Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA50,RSI,MACD,ADX,BB_Upper,BB_Lower,Bollinger_Width,EMA20,VWAP,Lagged_Return,Volatility,Close_unscaled,SMA10_unscaled,SMA50_unscaled,RSI_unscaled,MACD_unscaled,ADX_unscaled,BB_Upper_unscaled,BB_Lower_unscaled,Bollinger_Width_unscaled,EMA20_unscaled,VWAP_unscaled,Lagged_Return_unscaled,Volatility_unscaled
,,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,
1427,2023-09-05,137.27000427246094,0.1657901369022756,137.8000030517578,135.82000732421875,137.72999572753906,40636700,0.13026815633981814,0.15216146448012813,0.23569630142817255,0.13059098726478768,-1.0954039480537074,0.0802823960000174,0.2696471881235898,-0.8268498083875293,0.15271415958074527,0.13388034895054451,-0.33166757026730537,-0.2953731614689177,137.27000427246094,135.13899993896484,133.0422006225586,56.20763865595737,1.0007166085242432,13.486880296827707,140.92074447200335,131.2132566876646,7.134343920988486,135.29004353765487,134.88514397734372,-0.006154002858205887,3.096142060218689
1428,2023-09-06,135.36000061035156,0.11831896104403403,137.4499969482422,134.61000061035156,136.32000732421875,41785500,0.13299995018397975,0.15591730768825882,-0.14815995535780943,0.09134414674733161,-1.1521285510841135,0.06735388956874841,0.2722540521370033,-0.8919546305086772,0.15287646205227334,0.1339246808975724,-0.6911087208775775,-0.30869487407964663,135.36000061035156,135.25,133.20280059814453,51.43330911191127,0.8908744141127158,13.022056172214869,140.36005828429265,131.31594269226983,6.658015842041974,135.29670611600693,134.88695446197383,-0.013914209970579572,3.077845937195256
1429,2023-09-07,137.85000610351562,0.18020548566118413,138.02999877929688,133.16000366210938,133.89999389648438,48498900,0.13873425753444568,0.15997250270658314,0.2678794581439519,0.12793966608346907,-1.2583955767438684,0.06735388956874841,0.2722540521370033,-0.8919546305086772,0.15880019331418718,0.13755409898116708,0.8054253539852732,-0.21548817863137174,137.85000610351562,135.48300018310547,133.3762008666992,56.607926506454696,0.9932962166454047,12.151261586820803,140.36005828429265,131.31594269226983,6.658015842041974,135.5398775433887,135.0351772696134,0.018395430569861038,3.2058565929089875
1430,2023-09-08,138.22999572753906,0.18964973680277736,138.85000610351562,136.75,136.86000061035156,38348200,0.15446052005542696,0.16427091036528096,0.3279171003504071,0.163397588253623,-1.3341421840880112,0.06610650863667165,0.2727896236160642,-0.899410958134505,0.16504134682676067,0.14676334056471826,0.08105559713063383,-0.27300162166777053,138.22999572753906,136.12200012207032,133.56000091552735,57.354663035751294,1.0925341662253345,11.530563537470673,140.30596160551949,131.33703918793753,6.603462921101688,135.79607927521255,135.41127603043543,0.0027565441218631026,3.1268672722380333
1431,2023-09-11,143.10000610351562,0.3106888340441552,143.6199951171875,138.63999938964844,138.75,56764500,0.17867751854678338,0.17138035527623882,0.9859921870830689,0.3255379879224143,-1.2273121503585966,0.09259396961484492,0.25553390539010196,-0.7172844215031738,0.18198667244428254,0.1636434055528728,1.5852335214215736,-0.15529988769292663,143.10000610351562,137.1060012817383,133.86400100708008,65.53967310982229,1.5463250209174646,12.40597163656336,141.45467538749733,130.65732565010035,7.935959969589961,136.49169135409855,136.10064566712512,0.035231212663680456,3.2885195663387767
1432,2023-09-12,141.22999572753906,0.2642116501644751,143.0,140.61000061035156,142.32000732421875,42668500,0.1985875996665945,0.1764645400258753,0.5985228245926552,0.3929743148458185,-1.1281128333241404,0.09604739951178481,0.25340725132657244,-0.6940919828121972,0.19297967831226864,0.17518362843778262,-0.6519069079814784,-0.19682927534684935,141.22999572753906,137.91500091552734,134.08140090942382,60.72040445899996,1.7350626118841888,13.218850585720853,141.60444446204087,130.5735554158888,8.105643403287097,136.94295843728335,136.5719400171807,-0.013067856717097759,3.231482846826297
1433,2023-09-13,144.85000610351562,0.3541832835051456,144.97999572753906,140.8699951171875,140.9499969482422,60465200,0.22305068304434603,0.18330738097570182,1.0182917282170043,0.5419243523519764,-0.9748623946683274,0.13140806560076584,0.2327036448054737,-0.46170070025388876,0.2113242620584205,0.19454461121189293,1.1406134178321397,-0.15113902894049058,144.85000610351562,138.90900115966798,134.37400100708007,65.94140852710079,2.1519369070284995,14.474646081663552,143.137973270627,129.75802740075974,9.80589370086004,137.69601059597213,137.3626285406141,0.025632022130484877,3.2942341156495303
1434,2023-09-14,144.72000122070312,0.35095214590219115,145.86000061035156,142.9499969482422,145.0800018310547,64033600,0.24680003387962485,0.19001457724441695,0.9911767567123688,0.6461553102136103,-0.8071099910289703,0.16255903595198043,0.22290531229902757,-0.2930479311007114,0.22762012742898582,0.21831135130717136,-0.08819488462326003,-0.17112221519802348,144.72000122070312,139.8740005493164,134.6608009338379,65.60415777958275,2.4436535646291304,15.84927648906484,144.48893510852872,129.37206495250643,11.039812278968677,138.36496208404174,138.333245004252,-0.0008975138235036706,3.266789083253805
1435,2023-09-15,140.38999938964844,0.2433344054411604,143.57000732421875,140.08999633789062,142.69000244140625,102861700,0.2526574024497938,0.1956413264446206,0.17356520371913617,0.594450768048987,-0.8013089051948452,0.17031745624416125,0.23063637919134278,-0.2933910369963632,0.23231827369164565,0.2379348943447554,-1.4324663062458007,-0.10022363081773553,140.38999938964844,140.11200103759765,134.90140090942384,55.43486413384855,2.2989453461451603,15.896812910663167,144.82540391251672,129.6765965147294,11.03730200450933,138.5578227798138,139.13465629881023,-0.029919857618376344,3.36416164036514
